Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
26,6,2010,22.00,11.00,5.00,15.00,60.00,0.80,2.00,3.00,3.00,1.00
26,6,2010,23.00,10.00,4.00,15.00,61.00,0.80,2.00,2.00,2.00,4.00
26,6,2010,24.00,7.00,3.00,7.00,63.00,0.70,2.00,3.00,3.00,5.00
27,6,2010,1.00,5.00,3.00,11.00,63.00,0.80,2.00,2.00,2.00,6.00
27,6,2010,2.00,4.00,4.00,6.00,64.00,0.80,2.00,2.00,2.00,5.00
27,6,2010,3.00,7.00,4.00,6.00,61.00,0.80,2.00,2.00,2.00,5.00
27,6,2010,4.00,5.00,3.00,10.00,63.00,0.80,2.00,2.00,2.00,4.00
27,6,2010,5.00,6.00,2.00,10.00,66.00,0.70,2.00,2.00,2.00,5.00
27,6,2010,6.00,4.00,4.00,8.00,64.00,0.70,2.00,2.00,2.00,3.00
27,6,2010,7.00,5.00,4.00,3.00,63.00,0.80,2.00,2.00,2.00,5.00
27,6,2010,8.00,7.00,3.00,11.00,65.00,0.80,2.00,1.00,2.00,4.00
27,6,2010,9.00,8.00,4.00,14.00,63.00,0.70,2.00,2.00,2.00,3.00
27,6,2010,10.00,7.00,4.00,7.00,66.00,0.80,2.00,3.00,2.00,2.00
27,6,2010,11.00,6.00,6.00,9.00,65.00,0.80,2.00,2.00,2.00,1.00
27,6,2010,12.00,5.00,4.00,8.00,66.00,0.80,2.00,2.00,2.00,2.00
27,6,2010,13.00,8.00,5.00,8.00,66.00,0.80,2.00,2.00,2.00,2.00
27,6,2010,14.00,9.00,4.00,10.00,67.00,0.80,2.00,2.00,2.00,4.00
27,6,2010,15.00,7.00,4.00,10.00,68.00,0.80,2.00,2.00,2.00,4.00
27,6,2010,16.00,6.00,3.00,9.00,67.00,0.80,2.00,2.00,2.00,5.00
27,6,2010,17.00,6.00,3.00,14.00,66.00,0.80,2.00,1.00,2.00,4.00
27,6,2010,18.00,8.00,3.00,16.00,63.00,0.80,2.00,2.00,2.00,3.00
27,6,2010,19.00,7.00,3.00,13.00,64.00,0.70,2.00,2.00,2.00,3.00
27,6,2010,20.00,8.00,4.00,10.00,68.00,0.80,2.00,2.00,2.00,3.00
27,6,2010,21.00,7.00,4.00,11.00,71.00,0.80,2.00,2.00,2.00,2.00
27,6,2010,22.00,7.00,4.00,13.00,79.00,0.80,2.00,2.00,2.00,2.00
27,6,2010,23.00,8.00,3.00,15.00,86.00,0.80,2.00,1.00,2.00,5.00
27,6,2010,24.00,7.00,3.00,16.00,87.00,0.80,2.00,2.00,2.00,3.00
28,6,2010,1.00,8.00,2.00,18.00,89.00,0.80,2.00,2.00,2.00,6.00
28,6,2010,2.00,7.00,3.00,19.00,87.00,0.80,2.00,1.00,2.00,7.00
28,6,2010,3.00,6.00,3.00,12.00,86.00,0.80,2.00,2.00,2.00,6.00
28,6,2010,4.00,6.00,3.00,13.00,86.00,0.80,2.00,2.00,2.00,6.00
28,6,2010,5.00,8.00,3.00,9.00,87.00,0.80,2.00,1.00,2.00,6.00
28,6,2010,6.00,8.00,4.00,26.00,82.00,0.80,2.00,2.00,2.00,1.00
28,6,2010,7.00,8.00,10.00,16.00,72.00,0.90,2.00,3.00,3.00,16.00
28,6,2010,8.00,7.00,7.00,20.00,77.00,0.90,2.00,2.00,2.00,11.00
28,6,2010,9.00,9.00,31.00,25.00,76.00,0.90,2.00,2.00,2.00,26.00
28,6,2010,10.00,10.00,11.00,18.00,79.00,0.90,2.00,3.00,2.00,13.00
28,6,2010,11.00,9.00,9.00,22.00,81.00,0.90,2.00,3.00,2.00,8.00
28,6,2010,12.00,10.00,6.00,26.00,80.00,0.90,2.00,4.00,4.00,2.00
28,6,2010,13.00,11.00,10.00,22.00,76.00,0.90,2.00,4.00,3.00,8.00
28,6,2010,14.00,11.00,7.00,16.00,77.00,0.90,2.00,4.00,3.00,3.00
28,6,2010,15.00,8.00,6.00,16.00,77.00,0.90,2.00,4.00,3.00,4.00
28,6,2010,16.00,7.00,10.00,26.00,75.00,0.90,2.00,4.00,3.00,8.00
28,6,2010,17.00,8.00,10.00,24.00,74.00,0.90,2.00,3.00,3.00,7.00
28,6,2010,18.00,10.00,8.00,25.00,75.00,0.90,2.00,3.00,3.00,7.00
28,6,2010,19.00,9.00,6.00,20.00,77.00,0.90,2.00,3.00,3.00,7.00
28,6,2010,20.00,10.00,5.00,19.00,77.00,0.90,2.00,2.00,2.00,3.00
28,6,2010,21.00,10.00,4.00,24.00,78.00,0.80,2.00,2.00,3.00,1.00
28,6,2010,22.00,7.00,4.00,19.00,81.00,0.80,2.00,2.00,2.00,1.00
28,6,2010,23.00,9.00,3.00,14.00,85.00,0.80,2.00,2.00,2.00,1.00
28,6,2010,24.00,8.00,4.00,15.00,84.00,0.70,2.00,2.00,2.00,3.00
29,6,2010,1.00,7.00,6.00,15.00,79.00,0.70,1.00,2.00,2.00,1.00
29,6,2010,2.00,6.00,3.00,11.00,84.00,0.70,2.00,2.00,2.00,5.00
29,6,2010,3.00,6.00,3.00,7.00,84.00,0.70,2.00,2.00,2.00,7.00
29,6,2010,4.00,4.00,2.00,17.00,83.00,0.70,2.00,2.00,2.00,5.00
29,6,2010,5.00,5.00,3.00,15.00,83.00,0.70,2.00,2.00,2.00,4.00
29,6,2010,6.00,5.00,4.00,17.00,78.00,0.80,2.00,2.00,2.00,2.00
29,6,2010,7.00,7.00,46.00,25.00,44.00,1.20,2.00,4.00,4.00,47.00
29,6,2010,8.00,8.00,24.00,34.00,63.00,0.80,3.00,11.00,5.00,38.00
29,6,2010,9.00,8.00,16.00,29.00,78.00,0.80,2.00,13.00,3.00,24.00
29,6,2010,10.00,7.00,5.00,22.00,98.00,0.70,2.00,13.00,2.00,1.00
29,6,2010,11.00,9.00,12.00,29.00,90.00,0.80,2.00,3.00,2.00,14.00
29,6,2010,12.00,8.00,9.00,31.00,86.00,0.70,2.00,4.00,3.00,9.00
29,6,2010,13.00,8.00,6.00,34.00,87.00,0.70,2.00,3.00,2.00,3.00
29,6,2010,14.00,9.00,9.00,23.00,82.00,0.70,2.00,3.00,2.00,8.00
29,6,2010,15.00,9.00,9.00,27.00,80.00,0.80,2.00,4.00,3.00,11.00
29,6,2010,16.00,8.00,8.00,29.00,81.00,0.70,2.00,3.00,3.00,6.00
29,6,2010,17.00,7.00,8.00,23.00,76.00,0.80,2.00,6.00,2.00,8.00
29,6,2010,18.00,7.00,7.00,25.00,77.00,0.80,2.00,4.00,3.00,5.00
29,6,2010,19.00,7.00,6.00,29.00,72.00,0.80,2.00,8.00,5.00,10.00
29,6,2010,20.00,8.00,9.00,27.00,72.00,0.80,2.00,4.00,3.00,10.00
29,6,2010,21.00,8.00,6.00,19.00,77.00,0.80,2.00,3.00,3.00,11.00
29,6,2010,22.00,7.00,8.00,18.00,77.00,0.90,2.00,5.00,5.00,14.00
29,6,2010,23.00,9.00,5.00,25.00,82.00,0.80,2.00,4.00,3.00,7.00
29,6,2010,24.00,6.00,4.00,21.00,75.00,0.70,2.00,3.00,3.00,9.00
30,6,2010,1.00,6.00,5.00,25.00,85.00,0.70,2.00,6.00,4.00,5.00
30,6,2010,2.00,9.00,3.00,21.00,92.00,0.70,2.00,2.00,2.00,2.00
30,6,2010,3.00,8.00,5.00,21.00,75.00,0.80,2.00,2.00,3.00,12.00
30,6,2010,4.00,8.00,4.00,21.00,74.00,0.90,2.00,3.00,3.00,7.00
30,6,2010,5.00,7.00,6.00,20.00,75.00,0.70,2.00,4.00,3.00,5.00
30,6,2010,6.00,6.00,19.00,21.00,48.00,1.00,2.00,4.00,3.00,39.00
30,6,2010,7.00,9.00,34.00,35.00,41.00,1.20,3.00,11.00,9.00,56.00
30,6,2010,11.00,31.00,20.00,46.00,60.00,0.80,2.00,5.00,3.00,44.00
30,6,2010,12.00,24.00,9.00,32.00,78.00,0.80,2.00,6.00,4.00,25.00
30,6,2010,13.00,32.00,20.00,37.00,69.00,0.80,2.00,3.00,2.00,39.00
30,6,2010,14.00,40.00,15.00,41.00,67.00,0.80,4.00,10.00,5.00,34.00
30,6,2010,15.00,54.00,14.00,38.00,68.00,0.80,2.00,6.00,4.00,34.00
30,6,2010,16.00,90.00,23.00,51.00,64.00,0.80,4.00,17.00,9.00,53.00
30,6,2010,17.00,21.00,8.00,27.00,69.00,0.80,4.00,14.00,5.00,23.00
30,6,2010,18.00,12.00,6.00,30.00,63.00,0.80,2.00,6.00,3.00,20.00
30,6,2010,19.00,10.00,5.00,33.00,62.00,0.80,2.00,5.00,3.00,21.00
30,6,2010,20.00,10.00,3.00,30.00,63.00,0.90,2.00,6.00,4.00,21.00
30,6,2010,21.00,10.00,3.00,26.00,70.00,0.90,2.00,5.00,3.00,19.00
30,6,2010,22.00,10.00,2.00,25.00,81.00,0.80,2.00,4.00,3.00,12.00
30,6,2010,23.00,10.00,1.00,21.00,83.00,0.80,2.00,3.00,3.00,8.00
30,6,2010,24.00,8.00,1.00,23.00,89.00,0.80,2.00,4.00,3.00,7.00
1,7,2010,1.00,10.00,1.00,22.00,96.00,0.80,2.20,4.00,2.60,4.00
1,7,2010,2.00,11.00,1.00,21.00,84.00,0.70,2.00,3.20,2.40,4.00
1,7,2010,3.00,10.00,1.00,22.00,92.00,0.70,2.00,2.90,2.40,3.00
1,7,2010,14.00,26.00,10.00,23.00,72.00,0.80,2.50,4.30,3.10,28.00
1,7,2010,15.00,13.00,8.00,21.00,53.00,0.80,2.40,3.90,2.80,15.00
1,7,2010,16.00,11.00,7.00,17.00,63.00,0.90,2.40,4.00,3.30,14.00
1,7,2010,17.00,15.00,10.00,21.00,56.00,0.90,2.40,4.10,3.30,20.00
1,7,2010,18.00,14.00,7.00,23.00,54.00,0.90,2.50,4.60,4.40,18.00
1,7,2010,19.00,13.00,7.00,23.00,57.00,0.90,2.40,3.80,3.30,17.00
1,7,2010,20.00,11.00,7.00,23.00,53.00,0.90,2.50,3.70,3.50,17.00
1,7,2010,21.00,11.00,4.00,21.00,58.00,0.90,2.50,4.40,3.90,12.00
1,7,2010,22.00,12.00,2.00,15.00,58.00,0.90,2.60,5.80,6.30,8.00
1,7,2010,23.00,10.00,1.00,14.00,58.00,0.80,2.30,2.60,2.80,4.00
1,7,2010,24.00,12.00,1.00,15.00,60.00,0.80,2.10,2.20,2.60,2.00
2,7,2010,1.00,13.00,1.00,12.00,63.00,0.70,2.00,2.20,2.40,1.00
2,7,2010,2.00,14.00,1.00,12.00,61.00,0.70,2.00,2.20,2.40,1.00
2,7,2010,3.00,10.00,1.00,8.00,56.00,0.70,2.00,2.20,2.50,1.00
2,7,2010,4.00,9.00,1.00,8.00,57.00,0.70,2.00,2.20,2.40,1.00
2,7,2010,5.00,9.00,1.00,7.00,59.00,0.70,2.00,2.30,2.40,1.00
2,7,2010,6.00,11.00,1.00,8.00,54.00,0.70,2.00,2.50,2.50,3.00
2,7,2010,7.00,10.00,5.00,11.00,50.00,0.80,2.20,2.40,2.50,9.00
2,7,2010,8.00,12.00,9.00,11.00,52.00,0.80,2.40,2.70,3.10,13.00
2,7,2010,9.00,12.00,11.00,14.00,42.00,0.80,2.40,3.50,3.20,16.00
2,7,2010,10.00,13.00,9.00,15.00,40.00,0.80,2.40,3.80,3.40,12.00
2,7,2010,11.00,12.00,12.00,15.00,46.00,0.80,2.40,4.10,3.60,15.00
2,7,2010,12.00,9.00,8.00,16.00,53.00,0.80,2.40,4.20,3.20,11.00
2,7,2010,13.00,9.00,6.00,12.00,51.00,0.70,2.40,3.50,3.00,8.00
2,7,2010,14.00,9.00,8.00,12.00,49.00,0.70,2.40,3.50,2.50,10.00
2,7,2010,15.00,11.00,4.00,13.00,50.00,0.70,2.40,3.30,3.10,7.00
2,7,2010,16.00,12.00,4.00,6.00,50.00,0.70,2.30,2.70,2.50,4.00
2,7,2010,17.00,12.00,4.00,11.00,48.00,0.70,2.30,3.00,2.70,6.00
2,7,2010,18.00,12.00,5.00,11.00,48.00,0.70,2.30,2.90,2.90,9.00
2,7,2010,19.00,11.00,6.00,11.00,39.00,0.70,2.50,3.80,3.30,8.00
2,7,2010,20.00,12.00,5.00,10.00,35.00,0.80,2.40,3.20,3.20,10.00
2,7,2010,21.00,14.00,3.00,7.00,32.00,0.70,2.50,3.30,2.80,5.00
2,7,2010,22.00,10.00,3.00,9.00,49.00,0.70,2.20,2.40,2.70,4.00
2,7,2010,23.00,10.00,3.00,7.00,44.00,0.70,2.40,2.60,2.80,3.00
2,7,2010,24.00,13.00,2.00,7.00,40.00,0.70,2.10,2.30,2.90,3.00
3,7,2010,1.00,10.00,1.00,7.00,45.00,0.70,2.10,2.30,2.80,1.00
3,7,2010,2.00,11.00,1.00,7.00,47.00,0.70,2.10,2.20,2.50,1.00
3,7,2010,3.00,9.00,1.00,7.00,45.00,0.70,2.00,2.00,2.70,1.00
3,7,2010,4.00,10.00,1.00,7.00,45.00,0.60,2.00,1.80,2.60,2.00
3,7,2010,5.00,10.00,1.00,6.00,44.00,0.70,2.10,2.00,2.60,1.00
3,7,2010,6.00,15.00,1.00,8.00,41.00,0.70,2.10,2.20,2.60,2.00
3,7,2010,7.00,14.00,2.00,7.00,41.00,0.70,2.20,2.40,2.60,3.00
3,7,2010,8.00,14.00,3.00,10.00,41.00,0.70,2.10,2.20,2.50,3.00
3,7,2010,9.00,15.00,9.00,10.00,37.00,0.80,2.40,2.50,2.60,8.00
3,7,2010,10.00,15.00,6.00,9.00,30.00,0.70,2.50,4.00,3.10,7.00
3,7,2010,11.00,17.00,6.00,9.00,33.00,0.70,2.40,2.50,2.70,4.00
3,7,2010,12.00,15.00,7.00,10.00,32.00,0.70,2.40,2.60,2.50,5.00
3,7,2010,13.00,11.00,6.00,8.00,31.00,0.70,2.30,2.40,2.70,5.00
3,7,2010,14.00,13.00,3.00,12.00,30.00,0.70,2.30,2.80,2.70,3.00
3,7,2010,15.00,15.00,2.00,14.00,27.00,0.60,2.20,2.40,2.60,2.00
3,7,2010,16.00,17.00,5.00,11.00,23.00,0.60,2.00,2.40,2.50,2.00
3,7,2010,17.00,16.00,6.00,7.00,23.00,0.60,2.80,5.80,3.50,4.00
3,7,2010,18.00,15.00,7.00,7.00,23.00,0.60,2.40,2.50,2.70,3.00
3,7,2010,19.00,14.00,5.00,8.00,20.00,0.60,2.40,3.10,3.10,4.00
3,7,2010,20.00,11.00,1.00,6.00,21.00,0.60,2.30,2.70,2.70,4.00
3,7,2010,21.00,11.00,1.00,5.00,33.00,0.60,2.30,2.40,2.50,3.00
3,7,2010,22.00,11.00,1.00,4.00,41.00,0.60,2.10,2.20,2.60,2.00
3,7,2010,23.00,13.00,1.00,3.00,43.00,0.60,2.00,2.30,2.70,1.00
3,7,2010,24.00,13.00,1.00,7.00,37.00,0.70,2.30,2.40,2.80,2.00
4,7,2010,1.00,12.00,1.00,7.00,45.00,0.70,2.20,2.40,2.50,1.00
4,7,2010,2.00,12.00,1.00,11.00,51.00,0.70,2.00,2.00,2.60,1.00
4,7,2010,3.00,12.00,1.00,16.00,53.00,0.70,2.00,2.30,2.50,2.00
4,7,2010,4.00,14.00,1.00,15.00,54.00,0.80,2.20,2.30,2.50,1.00
4,7,2010,5.00,14.00,1.00,11.00,51.00,0.70,2.10,2.10,2.60,1.00
4,7,2010,6.00,9.00,1.00,8.00,49.00,1.00,2.00,2.20,2.60,7.00
4,7,2010,7.00,7.00,1.00,8.00,51.00,0.90,2.00,2.30,2.60,6.00
4,7,2010,8.00,8.00,1.00,13.00,56.00,0.90,2.00,2.10,2.60,5.00
4,7,2010,9.00,8.00,3.00,13.00,64.00,0.80,2.10,2.20,2.60,3.00
4,7,2010,10.00,8.00,2.00,18.00,74.00,0.80,2.10,2.20,2.60,4.00
4,7,2010,11.00,6.00,2.00,17.00,81.00,0.80,2.10,2.40,2.70,3.00
4,7,2010,12.00,7.00,2.00,18.00,73.00,0.80,2.30,2.60,2.60,4.00
4,7,2010,13.00,10.00,1.00,20.00,79.00,0.80,2.20,2.10,2.50,3.00
4,7,2010,14.00,8.00,1.00,16.00,79.00,0.80,2.10,3.30,2.70,3.00
4,7,2010,15.00,9.00,1.00,17.00,80.00,0.80,2.10,2.50,2.60,2.00
4,7,2010,16.00,9.00,1.00,19.00,83.00,0.80,2.10,2.30,2.60,2.00
4,7,2010,17.00,8.00,1.00,21.00,75.00,0.80,2.10,2.30,2.50,3.00
4,7,2010,18.00,8.00,1.00,19.00,70.00,0.80,2.20,2.60,2.60,3.00
4,7,2010,19.00,7.00,1.00,21.00,65.00,0.80,2.20,2.50,2.90,4.00
4,7,2010,20.00,7.00,1.00,21.00,68.00,0.90,2.30,2.50,3.10,5.00
4,7,2010,21.00,7.00,1.00,21.00,75.00,0.80,2.10,2.40,2.90,4.00
4,7,2010,22.00,7.00,1.00,21.00,67.00,0.80,2.30,2.90,3.30,6.00
4,7,2010,23.00,6.00,1.00,21.00,62.00,0.80,2.20,2.40,2.60,7.00
4,7,2010,24.00,4.00,1.00,21.00,61.00,0.80,2.10,2.40,2.80,4.00
5,7,2010,1.00,5.00,1.00,20.00,65.00,0.80,2.00,2.30,2.60,2.00
5,7,2010,2.00,11.00,1.00,17.00,71.00,0.80,2.10,2.40,2.70,4.00
5,7,2010,3.00,11.00,1.00,19.00,66.00,0.80,2.00,2.30,2.60,5.00
5,7,2010,4.00,11.00,1.00,21.00,77.00,0.80,2.00,2.50,2.80,1.00
5,7,2010,5.00,10.00,1.00,21.00,79.00,0.70,2.00,2.40,2.70,2.00
5,7,2010,6.00,12.00,2.00,16.00,70.00,0.80,2.10,2.30,2.50,11.00
5,7,2010,7.00,11.00,6.00,18.00,63.00,0.90,2.40,3.40,3.20,21.00
5,7,2010,8.00,12.00,9.00,20.00,63.00,0.90,2.50,3.80,3.80,22.00
5,7,2010,9.00,11.00,13.00,21.00,57.00,0.80,2.40,3.30,3.40,27.00
5,7,2010,10.00,11.00,11.00,20.00,66.00,0.80,2.30,3.00,2.90,20.00
5,7,2010,11.00,14.00,9.00,24.00,72.00,0.80,2.70,4.70,3.70,19.00
5,7,2010,12.00,46.00,20.00,29.00,64.00,0.90,2.60,4.80,3.30,35.00
5,7,2010,13.00,86.00,23.00,28.00,66.00,0.90,4.70,16.50,5.40,37.00
5,7,2010,14.00,47.00,32.00,27.00,62.00,0.80,3.40,8.60,4.00,41.00
5,7,2010,15.00,51.00,17.00,30.00,60.00,0.80,3.50,9.60,7.30,34.00
5,7,2010,16.00,17.00,9.00,14.00,58.00,0.70,2.70,5.20,3.20,15.00
5,7,2010,17.00,50.00,14.00,24.00,58.00,0.70,3.90,11.50,4.80,31.00
5,7,2010,18.00,15.00,7.00,18.00,66.00,0.70,2.70,5.20,3.70,20.00
5,7,2010,19.00,11.00,10.00,20.00,53.00,0.80,2.60,4.70,3.20,19.00
5,7,2010,20.00,10.00,6.00,22.00,60.00,0.80,2.70,5.60,5.00,17.00
5,7,2010,21.00,11.00,3.00,23.00,65.00,0.70,2.60,4.80,3.70,13.00
5,7,2010,22.00,10.00,3.00,22.00,70.00,0.80,2.50,4.40,4.50,13.00
5,7,2010,23.00,10.00,3.00,23.00,72.00,0.70,2.50,3.70,3.50,8.00
5,7,2010,24.00,16.00,1.00,24.00,71.00,0.70,2.20,2.90,2.70,10.00
6,7,2010,1.00,15.00,2.00,23.00,58.00,0.70,2.70,5.30,3.90,21.00
6,7,2010,2.00,14.00,2.00,24.00,44.00,0.60,2.80,6.70,4.90,33.00
6,7,2010,3.00,13.00,1.00,21.00,68.00,0.70,2.30,4.90,4.00,9.00
6,7,2010,4.00,14.00,1.00,25.00,49.00,0.70,2.70,5.50,4.20,24.00
6,7,2010,5.00,14.00,4.00,25.00,48.00,0.80,2.40,5.20,3.80,25.00
6,7,2010,6.00,14.00,2.00,17.00,70.00,0.80,2.40,3.80,3.30,10.00
6,7,2010,7.00,14.00,5.00,29.00,67.00,0.80,2.40,2.80,2.90,15.00
6,7,2010,8.00,14.00,11.00,28.00,66.00,0.80,2.50,3.70,3.60,22.00
6,7,2010,9.00,13.00,15.00,25.00,60.00,0.80,2.70,3.70,3.90,23.00
6,7,2010,10.00,18.00,16.00,28.00,61.00,0.80,2.60,4.70,3.30,25.00
6,7,2010,11.00,18.00,11.00,31.00,64.00,0.80,2.40,4.30,3.70,22.00
6,7,2010,12.00,16.00,8.00,36.00,73.00,0.70,2.50,4.40,3.50,18.00
6,7,2010,13.00,16.00,4.00,30.00,87.00,0.60,2.20,3.90,3.00,12.00
6,7,2010,14.00,13.00,3.00,30.00,87.00,0.60,2.30,2.50,2.70,10.00
6,7,2010,15.00,11.00,3.00,30.00,90.00,0.70,2.10,2.60,2.50,9.00
6,7,2010,16.00,12.00,5.00,31.00,84.00,0.80,2.00,2.50,2.70,13.00
6,7,2010,17.00,12.00,3.00,32.00,69.00,0.60,2.40,3.90,3.10,10.00
6,7,2010,18.00,9.00,4.00,28.00,64.00,0.60,2.30,4.70,3.40,17.00
6,7,2010,19.00,11.00,3.00,33.00,65.00,0.60,2.30,6.50,2.80,11.00
6,7,2010,20.00,10.00,3.00,42.00,64.00,0.70,2.20,3.30,3.00,14.00
6,7,2010,21.00,9.00,2.00,36.00,65.00,0.70,2.30,3.10,2.70,10.00
6,7,2010,22.00,10.00,1.00,22.00,66.00,0.70,2.30,3.30,2.90,7.00
6,7,2010,23.00,11.00,4.00,20.00,66.00,0.70,2.20,2.50,2.60,15.00
6,7,2010,24.00,13.00,4.00,22.00,66.00,0.80,2.50,4.30,3.30,17.00
7,7,2010,1.00,8.00,1.00,27.00,70.00,0.70,1.90,2.40,2.40,6.00
7,7,2010,2.00,6.00,2.00,29.00,43.00,0.70,2.20,3.20,2.60,33.00
7,7,2010,3.00,7.00,1.00,31.00,62.00,0.60,2.10,10.90,2.90,17.00
7,7,2010,4.00,14.00,1.00,30.00,53.00,0.60,2.20,7.50,3.00,19.00
7,7,2010,5.00,11.00,5.00,36.00,32.00,0.70,2.30,4.60,2.80,41.00
7,7,2010,6.00,14.00,15.00,33.00,23.00,0.80,2.40,5.50,3.50,47.00
7,7,2010,7.00,14.00,16.00,33.00,37.00,0.80,2.70,5.70,4.80,41.00
7,7,2010,8.00,15.00,17.00,32.00,39.00,0.80,2.70,5.50,4.50,36.00
7,7,2010,9.00,12.00,17.00,32.00,38.00,0.70,2.40,3.40,3.00,31.00
7,7,2010,10.00,13.00,8.00,29.00,51.00,0.60,2.60,4.20,3.30,21.00
7,7,2010,11.00,13.00,7.00,34.00,56.00,0.60,2.40,3.80,3.00,19.00
7,7,2010,12.00,10.00,6.00,33.00,62.00,0.60,2.40,2.80,2.50,18.00
7,7,2010,13.00,12.00,8.00,25.00,73.00,0.70,2.40,3.10,2.60,21.00
7,7,2010,14.00,9.00,9.00,23.00,68.00,0.70,2.30,2.90,2.50,22.00
7,7,2010,15.00,9.00,19.00,25.00,70.00,0.70,2.50,3.50,2.60,22.00
7,7,2010,16.00,9.00,8.00,26.00,57.00,0.70,2.40,4.00,2.60,19.00
7,7,2010,17.00,8.00,4.00,23.00,70.00,0.70,2.40,3.80,2.70,12.00
7,7,2010,18.00,7.00,5.00,23.00,63.00,0.70,2.30,3.80,2.40,13.00
7,7,2010,19.00,10.00,1.00,24.00,60.00,0.70,2.30,3.30,2.30,9.00
7,7,2010,20.00,12.00,1.00,18.00,68.00,0.60,2.20,2.20,2.30,4.00
7,7,2010,21.00,11.00,2.00,18.00,67.00,0.70,2.20,2.30,2.50,4.00
7,7,2010,22.00,11.00,2.00,21.00,67.00,0.70,2.30,2.80,2.60,7.00
7,7,2010,23.00,14.00,2.00,24.00,69.00,0.60,2.30,2.60,2.60,6.00
7,7,2010,24.00,12.00,1.00,22.00,71.00,0.70,2.20,2.40,2.50,4.00
8,7,2010,1.00,8.00,1.00,20.00,71.00,0.60,2.00,2.30,2.20,2.00
8,7,2010,2.00,10.00,1.00,16.00,75.00,0.60,1.90,2.30,2.40,1.00
8,7,2010,3.00,12.00,1.00,14.00,73.00,0.60,2.20,2.50,2.50,2.00
8,7,2010,4.00,12.00,1.00,17.00,72.00,0.60,2.10,2.60,2.50,4.00
8,7,2010,5.00,15.00,1.00,18.00,69.00,0.60,2.30,2.80,2.80,6.00
8,7,2010,6.00,17.00,6.00,21.00,56.00,0.70,2.20,3.00,2.70,24.00
8,7,2010,7.00,16.00,31.00,29.00,35.00,1.00,3.40,8.10,5.20,57.00
8,7,2010,8.00,10.00,11.00,30.00,55.00,0.80,4.50,15.70,5.70,33.00
8,7,2010,15.00,18.00,2.00,21.00,76.00,0.60,1.50,2.40,3.30,8.00
8,7,2010,16.00,14.00,3.00,28.00,75.00,0.60,1.20,2.50,3.20,11.00
8,7,2010,17.00,16.00,3.00,30.00,71.00,0.60,1.20,2.30,3.10,12.00
8,7,2010,18.00,18.00,3.00,29.00,66.00,0.60,1.50,2.20,3.20,15.00
8,7,2010,19.00,14.00,10.00,34.00,59.00,0.70,2.40,2.80,4.30,35.00
8,7,2010,20.00,15.00,6.00,27.00,70.00,0.60,2.20,3.20,4.70,16.00
8,7,2010,21.00,11.00,2.00,27.00,73.00,0.60,2.60,3.40,5.30,10.00
8,7,2010,22.00,9.00,2.00,24.00,74.00,0.60,2.10,2.40,3.20,9.00
8,7,2010,23.00,11.00,1.00,24.00,78.00,0.60,1.70,2.50,3.40,8.00
8,7,2010,24.00,12.00,1.00,21.00,76.00,0.50,1.80,2.40,3.20,6.00
9,7,2010,1.00,11.00,1.00,23.00,74.00,0.50,1.80,2.40,2.70,8.00
9,7,2010,2.00,12.00,1.00,23.00,71.00,0.50,1.30,2.30,2.90,10.00
9,7,2010,3.00,9.00,1.00,26.00,74.00,0.50,2.20,2.80,2.80,6.00
9,7,2010,4.00,10.00,1.00,29.00,61.00,0.50,2.40,2.90,3.50,15.00
9,7,2010,5.00,10.00,2.00,29.00,60.00,0.50,2.50,3.30,4.30,20.00
9,7,2010,6.00,10.00,7.00,38.00,32.00,0.70,2.80,5.10,6.90,50.00
9,7,2010,7.00,13.00,47.00,108.00,10.00,0.90,3.10,6.50,11.90,72.00
9,7,2010,8.00,11.00,53.00,58.00,11.00,0.90,3.50,9.80,14.40,72.00
9,7,2010,9.00,28.00,81.00,59.00,20.00,0.90,4.30,13.70,22.90,91.00
9,7,2010,10.00,99.00,33.00,51.00,33.00,0.80,6.70,25.20,37.70,63.00
9,7,2010,11.00,140.00,29.00,51.00,38.00,0.70,5.40,19.10,30.50,55.00
9,7,2010,12.00,23.00,4.00,30.00,57.00,0.60,3.00,7.30,10.10,14.00
9,7,2010,13.00,14.00,3.00,30.00,67.00,0.60,2.20,2.50,3.20,11.00
9,7,2010,14.00,28.00,7.00,31.00,63.00,0.60,2.30,2.90,3.40,17.00
9,7,2010,15.00,160.00,35.00,49.00,39.00,0.80,3.60,9.30,13.20,56.00
9,7,2010,16.00,140.00,34.00,50.00,41.00,0.70,4.20,11.10,13.70,56.00
9,7,2010,17.00,44.00,12.00,39.00,48.00,0.70,3.30,7.50,11.20,33.00
9,7,2010,18.00,59.00,18.00,40.00,36.00,0.70,3.60,8.80,10.30,40.00
9,7,2010,19.00,31.00,7.00,35.00,38.00,0.70,2.60,4.80,6.00,30.00
9,7,2010,20.00,19.00,4.00,36.00,36.00,0.70,2.50,4.00,5.00,29.00
9,7,2010,21.00,19.00,5.00,31.00,41.00,0.70,2.40,3.60,4.90,35.00
9,7,2010,22.00,19.00,6.00,35.00,28.00,0.70,2.50,4.70,6.00,52.00
9,7,2010,23.00,15.00,1.00,34.00,47.00,0.60,2.40,3.80,4.90,23.00
9,7,2010,24.00,13.00,1.00,25.00,58.00,0.60,2.40,3.70,4.90,15.00
